audio_id,start_sec,end_sec,duration_sec,speaker,text,n_chars,n_words,merged_segments
yxq6PovcA5k,3127.36,3143.36,16.0,SPEAKER_01,"Yo creo que estamos todos de acuerdo. Creo que da un poco de pereza saber que los clásicos se juegan siempre en las mismas fechas. En general, siempre es octubre el primero, mes de marzo, abril, como muy tarde de mayo, el segundo. Que acá son los dos grandes partidos que hay en la Liga en la",292,57,8.0
yxq6PovcA5k,3143.36,3151.36,8.0,SPEAKER_03,"temporada. Hombre, ya puestos, podríamos hacer como en Argentina, la jornada del clásico hacer todos los derbis.",112,17,4.0
yxq6PovcA5k,3151.36,3171.36,20.0,SPEAKER_02,"Es que esto es una cosa que parece que cuando hacemos algo mal parece que nos llevamos las manos a cabeza o somos malísimos todos, pero luego vemos la NBA y nos flipa que en el día de Navidad haya un Boston Celtics Los Angeles Lakers. ¿Por qué se hace? Primero por tradición, segundo por derechos televisivos.",309,57,10.0
yxq6PovcA5k,3171.36,3173.36,2.0,SPEAKER_03,"El primer también está muy dirigido, por ejemplo.",49,8,1.0
yxq6PovcA5k,3173.36,3187.36,14.0,SPEAKER_02,Para mí es verdad que me parece excesivo. Me parece demasiado. Porque ves patrones y ves que al final hay muchos partidos muy parecidos. No sé.,143,26,7.0
yxq6PovcA5k,3187.36,3209.36,22.0,SPEAKER_00,"A mí aquí hay un tema que sobre todo lo que me molesta más es lo que se haya quitado la simetría. A mí me parece que... A mí eso no sé por qué, pero me revienta. Pero me parece que era una manera también muy lógica que tenía esto en la cabeza de decir, vale, ahora escojo el rival de este o me enfrento a este, ¿sabes? Como que iba recogiendo rivales de otro equipo.",366,76,11.0
yxq6PovcA5k,3209.36,3221.36,12.0,SPEAKER_02,"O incluso ese tour mallet que sabías que en la primera parte de la temporada te tocan, yo qué sé, me imagino, Madrid-Zalleti y Fútbol Barcelona en cuatro partidos. Y sabías que en la segunda vuelta te iba a tocar también a la inversa. Eso",238,45,6.0
yxq6PovcA5k,3221.36,3229.36,8.0,SPEAKER_01,"estaba guay. A mí me gusta más así, como ahora. Asimétrico. Sí. No, no.",71,14,4.0
yxq6PovcA5k,3229.36,3251.36,22.0,SPEAKER_03,"Los fans de los simétricos... Los fans del nuevo formato de la Champions. Incongruencias. El que molaba mucho era el formato de las eliminatorias en Sudamérica que hasta hace... O hasta esta última eliminatoria era siempre el mismo calendario. Uruguay empezaba siempre en casa con Bolivia, acababa en casa con Argentina.",320,51,11.0
yxq6PovcA5k,3253.36,3305.36,52.0,SPEAKER_02,"Mami, está. Última cuestión. Miguel R.Madrid 7. Quiero vuestra opinión sobre las palabras de Rummenigge. ¿Sabéis cuáles son? Sí. Sobre... Bueno, dijo Rummenigge que los futbolistas no pueden quejarse tanto del calendario si luego quieren salarios más altos. Y nos pregunta si estamos de acuerdo. Es una cuestión que hemos tratado muchas veces, pero donde a mí me gusta siempre alinearme del lado del Bayern, porque el Bayern en su día habló, igual fue también Rummenigge, me encaja, habló de cómo el hecho de que más jugadores sacan contrato, haya más representantes e intermediarios, saca dinero del circuito del fútbol. Porque ahora si el Bayern paga 50 millones por",668,109,26.0
yxq6PovcA5k,3307.36,3333.36,26.0,SPEAKER_02,"el futbolista que sea... Voltemade. Por Voltemade, no recibe 50 millones el equipo de Voltemade. Lo recibe, igual lo recibe 40 y recibe 5 el tal, no sé cuánto. Si un jugador... 30 Alexander Arnold. ¿Cuánto hubiese pagado el Madrid al Liverpool? Incluso el último año de contrato. 30, 40 millones de euros. Pues esos 40 millones de euros no van para el Liverpool. Ahora, es verdad que no van para el jugador, pero hay 10, 12 que van para el jugador.",448,82,13.0
yxq6PovcA5k,3333.36,3335.36,2.0,SPEAKER_01,"Pero ya no es solo eso, vete al fecha de TAC.",45,11,1.0
yxq6PovcA5k,3335.36,3337.36,2.0,SPEAKER_02,"Por ejemplo, por ejemplo.",25,4,1.0
yxq6PovcA5k,3337.36,3339.36,2.0,SPEAKER_01,"El Bayern no ha visto ni un euro, lo ha visto TAC.",50,12,1.0
yxq6PovcA5k,3339.36,3353.36,14.0,SPEAKER_03,"Bueno, claro. También os digo que no tiene por qué estar relacionado estrictamente con la agencia libre. O puede ser el fichaje de Haaland por el Manchester City. Yo creo que se paga mucho en comisiones que traspaso.",216,38,7.0
yxq6PovcA5k,3353.36,3419.36,66.0,SPEAKER_02,"A lo que voy es que... Eso lo dijo Rumenigge hace... Yo creo que igual fue el verano pasado. Ahora ha dicho esto. Y refuerzo una cosa. Que por esto está el Mundial de Clubes y más historias. El fútbol no produce el dinero que se está pagando a los futbolistas. Está máxima de... No, es que lo generan. Es que es mentira. Hay muchos clubes que van a la deriva económica, que van a pérdidas. Muchas ligas que van así. Y bueno, sacamos a cenar el vídeo del Olympique de Lyon, por ejemplo. Y luego, para poder ir pagando a jugadores, entrenadores y demás, se van inventando competiciones con más y más partidos porque las cifras no dan. Entonces, yo soy el primero que rebajaría el calendario, pero también soy el primero que, si esto no lo acuerdan los futbolistas y pierden cierta parte del pastel, es imposible. Es que no dan las cifras que se están pagando. Y esto se lo preguntas a cualquier dirigente de la liga y te habla de que es la masa salarial de los futbolistas, lo que les impide luego reforzarse de mayor manera en el mercado.",1037,194,33.0
yxq6PovcA5k,3419.36,3433.36,14.0,SPEAKER_01,A mí lo que me depende de esta situación es que a estas alturas no haya habido ya una movilización importante de los futbolistas si realmente están todos...,156,28,7.0
yxq6PovcA5k,3433.36,3435.36,2.0,SPEAKER_00,¿Tuvo la amenaza?,17,3,1.0
yxq6PovcA5k,3435.36,3463.36,28.0,SPEAKER_01,"Ya, pero que no se haya hecho algo ya. O sea que no hayan protestado ya. Lo cual, claro, ellos son los primeros que saben que a más partidos, más pasta. Y luego, los grandes futbolistas que son los que juegan las grandes competiciones, es que quieren jugar estas grandes competiciones. Se quieren estar en los grandes torneos, porque saben que esto va a ser beneficioso para sus carreras para seguir moviendo la rueda y seguir ganando pasta. Así que yo creo que si no ha cambiado ya, tal y como está el calendario, que ya es difícil meter más competiciones, veo difícil que vaya a cambiar, al menos a corto plazo.",613,112,14.0
yxq6PovcA5k,3463.36,3545.36,82.0,SPEAKER_00,"Tú imagínate, coge... Son 32 equipos en el mundial de clubes, ¿no? Pongamos que son 22, 23, 24, 25 las plantillas, ¿vale? Claro, el número de futbolistas profesionales en comparación al global de futbolistas profesionales que existe en el planeta, que hay futbolistas que hay en el mundial de clubes, el número es muy reducido. Yo ahí me imagino que la escasa fuerza que pueda tener un grupo reducido de futbolistas respecto al resto, es lo que les está frenando. Es verdad que las voces que a priori se levantarían serían las más potentes, porque son los mejores equipos. Fue Rodri. Claro, fue Rodri, fue Laporte, o sea, hubo futbolistas que se levantaron, que pidieron precisamente eso. Pero claro, luego también, luego me imagino si esos futbolistas se quejan, pongamos que van a la huelga, pues el Manchester City le dice a Rodri, vale, no te preocupes, no vamos a jugar el mundial de clubes, vamos a hacer todo lo que esté en nuestra mano para que la Champions dure menos, pero entiende que en lugar de ganar, no sé cuánto gana Rodri, siendo actual balón de oro, pero imaginemos que gana 20 millones de euros al año, pongámoslo en esa cita, pues si gana 20 vas a ganar 12. Entonces ahora ahí tiene que ver Rodri, tiene que ver el resto de futbolistas, si quieren ganar 12 y no jugar el mundial de clubes.",1309,235,41.0
yxq6PovcA5k,3545.36,3591.36,46.0,SPEAKER_02,"Es que si esa pregunta es la que está sobre la mesa, también se ha quejado Guardiola del calendario y dice, de verdad, que me parecen quejas superlícitas, es que nosotros nos quejamos permanentemente. Nosotros estaríamos dispuestos a quizás perder alguna visita o algo por no haber mundial de clubes o Champions con menos jornadas. Nos afectaría levemente y preferiríamos más espectáculo y mejor nivel a eso. ¿Está dispuesto Guardiola a que no tenga 400 millones en Manchester City para reforzarse en dos ventanas? Porque estamos hablando un poquito de eso. ¿Está dispuesto Jurgen Klopp a cobrar menos de 12 millones de euros que cobra como director de futbol de Red Bull? ¿Director de futbol? Es que esa es la pregunta que hay sobre la mesa. Entonces yo estoy de acuerdo con Rummenigge. Porque el Bayern",804,136,23.0
yxq6PovcA5k,3591.36,3593.36,2.0,SPEAKER_03,es tremendamente,16,2,1.0
yxq6PovcA5k,3593.36,3597.36,4.0,SPEAKER_02,coherente. El Bayern es extremadamente coherente. Porque a mí hay una cosa.,75,12,2.0
yxq6PovcA5k,3597.36,3601.36,4.0,SPEAKER_03,El Bayern está mamando lo que no está escrito en el mercado de fichajes. No firman a nadie.,91,18,2.0
yxq6PovcA5k,3601.36,3625.36,24.0,SPEAKER_02,"Claro. Pero, Nau, permíteme elogiar simplemente la coincidencia de Rummenigge, porque creo que el Bayern es el que más necesita la Superliga precisamente por todo esto. Y el Bayern no quiere por su tradicionalismo, porque no compra el este y tal. El Bayern puede hablar. Y el Bayern y Rummenigge se están quejando, creo que con razón. Y son de los pocos que no siguen el juego a esa dinámica. No les va a quedar otra, Miguel.",425,77,12.0
yxq6PovcA5k,3625.36,3665.36,40.0,SPEAKER_03,"No, no, lo van a tener que hacer. Eso está claro. Los clubes que van a pérdidas, o sea, que lo hacen para poder competir en mejor situación. O sea, no lo hacen porque quieren estar en pérdidas. Claro, claro. El Bayern, en Alemania, en general, a nivel empresarial hay una forma de hacer las cosas muy tradicional y es muy difícil mover eso. Es muy difícil de cambiar. De hecho, el CWC en Alemania se intentó hacer para potenciar toda la parte de digitalización de los clubes. Y en un primer momento hubo una posición radical y casi que la Liga lo tuvo que aprobar sin mucho consenso entre los representantes del fútbol alemán.",626,115,20.0
yxq6PovcA5k,3667.36,3691.36,24.0,SPEAKER_03,"Yo, de toda la reflexión que hacía, con lo único que no estoy aburrido, es que el fútbol no lo genera. Igual, en general, como industria siempre hay alguno que pierde. Pero es que hay actores que inyectan dinero a pérdidas sin que les importe demasiado. Estamos en un mundial de clubes que está patrocinado por Arabia Saudi que ha inyectado mil millones de euros y que si en esos mil millones de euros sería imposible entender el mundial de clubes y que se vea gratuito",469,86,12.0
yxq6PovcA5k,3691.36,3707.36,16.0,SPEAKER_02,"todo el mundo. Pero a lo que te voy es que, qué decir, porque muchas veces se utiliza esta frase de el fútbol lo genera. Esto se decía mucho en el fútbol español cuando los clubes debían un dineral ingente a la seguridad social y hacienda. Es una realidad. Y ahora eso no sucede tanto.",285,55,8.0
yxq6PovcA5k,3707.36,3717.36,10.0,SPEAKER_03,"Y a la que les han apretado con que esto hay que pagarlo, si no pierdes puntos, pierdes licencias, se han acabado las deudas con hacienda,",138,26,5.0
yxq6PovcA5k,3717.36,3737.36,20.0,SPEAKER_02,"con el dinero social y todo esto. Que es lo bueno del límite salario en la liga, que lo decimos siempre, que igual ha sido excesivo en algunos sentidos, pero que en esto ha venido muy bien. Pero al final, cuando digo que no lo genera, si tú necesitas a un país o a diferentes jeques para inyectar ese dinero y que en el circuito del fútbol esté,",345,68,10.0
yxq6PovcA5k,3737.36,3753.36,16.0,SPEAKER_03,"como tal no lo genera. Es que te necesitan ellos a ti, porque lo que quieren hacer es sport washing y el día que no es Arabia es Qatar y el día que no es Qatar igual, claro, es que, quiero decir, está ahí, está ahí. Todo el mundo quiere estar metido en el fútbol. Yo creo que el fútbol lo genera.",296,62,8.0
yxq6PovcA5k,3753.36,3773.36,20.0,SPEAKER_02,"Entiendo lo que dices, que como elemento cultural o socioeconómico hegemónico, al final atrae esa inversión y esa inyección exterior. Es verdad, pero claro, al final a lo que te lleva también es a tener que crear competiciones nuevas, más partidos y extremar el elitismo.",271,45,10.0
yxq6PovcA5k,3773.36,3775.36,2.0,SPEAKER_00,Y más lugares a que inviertan ese tipo de asomado.,50,10,1.0
yxq6PovcA5k,3775.36,3809.36,34.0,SPEAKER_03,"Claro, claro. Tú no te preocupes que el día que no se lo puedan... Tenemos el ejemplo de la pandemia, oye, el momento en el que se frena la industria y palmas dinero, se frena también la inversión y ya está, y se difieren contratos y luego a ver si vuelve la burbuja a crecer un poco. Quiero decir, esto se autoregula, es un mercado yo creo muy abierto y los que lloran con aquello de que no lo genera... No, chicos, no lo generas tú que estás haciendo las cosas mal, no lo genera el fútbol francés porque la gestión es terrorífica. Sí, pero hacer las cosas mal",561,109,17.0
yxq6PovcA5k,3809.36,3815.36,6.0,SPEAKER_02,"tampoco es el punto porque venderte a Qatar tampoco es hacer las cosas bien. Claro. No, no, a",93,18,3.0
yxq6PovcA5k,3815.36,3819.36,4.0,SPEAKER_03,"niveles. Estamos hablando a nivel económico, luego a nivel moral podemos hacer las conversaciones que quieras.",110,16,2.0
yxq6PovcA5k,3819.36,3827.36,8.0,SPEAKER_01,"Yo creo que antes de frenar, revienta la burbuja. Antes de que frene y diga uy, por aquí no... ¿Cuál es el escenario que dibujáis de que reviente la burbuja?",157,30,4.0
yxq6PovcA5k,3827.36,3857.36,30.0,SPEAKER_02,"Yo lo que creo es que yo sigo creyendo que habrá algo parecido a la Superliga, no digo ni siquiera que lo muevan los actores que la andan moviendo, pero el concepto, nos quedamos con el concepto y creo que habrá un control económico de salarios, o sea algo parecido a lo de la NBA, que luego evidentemente una vez hay más contratos televisivos y demás, hay una negociación patronal y se van subiendo los estándares y demás, pero sí que me parece que se pondrá algún tope en ese sentido. Puedo, puedo, puedo dar.",511,95,15.0
yxq6PovcA5k,3857.36,3869.36,12.0,SPEAKER_03,"Pero si es que habrá métodos para saltárselos, es que al final, si tú creas una Superliga, por ejemplo, no le vas a poner freno al tema de las multipropiedades, que es una forma de saltarse. Claro, todo, todo,",209,39,6.0
yxq6PovcA5k,3869.36,3875.36,6.0,SPEAKER_02,"todo, todo, sí, sí, pero por ejemplo, la NBA tiene el impuesto de lujo, que no deja de ser. Pero Miguel, la NBA es diferente",124,25,3.0
yxq6PovcA5k,3875.36,3889.36,14.0,SPEAKER_03,"porque para empezar es una liga de franquicias, o sea, el dueño es uno y se acabó, entonces yo creo que no es comparable. El otro día escuchaba Pepe Brasín con el tema de cómo han regulado ahora el tema de la agencia libre, que ya pasaba",237,47,7.0
yxq6PovcA5k,3889.36,3891.36,2.0,SPEAKER_01,a ser muy relevante porque le han puesto mucho freno.,53,10,1.0
yxq6PovcA5k,3891.36,3895.36,4.0,SPEAKER_03,Pero es que eso lo puedes hacer si tú tienes el monopolio de,60,13,2.0
yxq6PovcA5k,3895.36,3899.36,4.0,SPEAKER_01,"la liga, y del basket mundial entre comillas, como es el caso de la NBA.",72,15,2.0
yxq6PovcA5k,3899.36,3915.36,16.0,SPEAKER_03,"Si tú, aunque tengas una Superliga, no le vas a poner freno al tema de las multipropiedades, vas a poder hacer chanchullos con clubes que tengas tus satélites en Portugal, en Francia, donde tú quieras. Entonces, ¿le intentas poder portar esa un campo que no las tiene?",268,47,8.0
yxq6PovcA5k,3915.36,3925.36,10.0,SPEAKER_02,"Claro, pero que te voy, es que todo esto es una deriva tremendamente peligrosa, tremendamente peligrosa, como analizamos el otro día con el tema de la Olimpiada de Lyon, y que en parte",184,33,5.0
yxq6PovcA5k,3925.36,3927.36,2.0,SPEAKER_03,"viene de... A mí no me parece peligroso,",40,8,1.0
yxq6PovcA5k,3927.36,3947.36,20.0,SPEAKER_02,"quiere decir... Joder, que haya una serie de grupos que controlen a clubes cuyos ley motifs sea alimentar al grande, y por tanto esos aficionados sean una... puro atrezzo. A mí me parece que va en contra... Pero es que va en contra",231,43,10.0
yxq6PovcA5k,3947.36,3961.36,14.0,SPEAKER_00,"del fútbol, porque lo que hace es que, por ejemplo, si dos equipos, pongamos un equipo de la Premier, compra un equipo en España, ¿vale? Tiene esa multipropiedad. El equipo de España, que se está aprovechando, se está nutriendo a los jugadores...",246,42,7.0
yxq6PovcA5k,3961.36,3963.36,2.0,SPEAKER_03,"El Girona, pon el Girona",24,5,1.0
yxq6PovcA5k,3963.36,3965.36,2.0,SPEAKER_00,"el ejemplo, ya lo tenemos. El Girona.",37,7,1.0
yxq6PovcA5k,3965.36,3967.36,2.0,SPEAKER_03,El Getafe de Liverpool. El Getafe de Liverpool.,47,8,1.0
yxq6PovcA5k,3967.36,3979.36,12.0,SPEAKER_00,"Todo ese tipo de tal. Tú imagínate que en lugar del Liverpool, o sea, en lugar del Getafe, compra el Rayo. ¿Te quedas sin Rayo Liverpool? Porque a ver cómo... ¿Cómo explicas tú?",177,33,6.0
yxq6PovcA5k,3979.36,3987.36,8.0,SPEAKER_03,"No, no, pero si lo han apañado. Sí, sí. Quiero decir, si hemos visto un partido entre los dos y el equipo de Red Bull.",118,25,4.0
yxq6PovcA5k,3987.36,3991.36,4.0,SPEAKER_00,"Sí, pero con sus trampas. Pero pregúntale, por ejemplo, ahora...",64,10,2.0
yxq6PovcA5k,3991.36,3993.36,2.0,SPEAKER_03,Que están ahí a la orden del día.,33,8,1.0
yxq6PovcA5k,3993.36,4003.36,10.0,SPEAKER_00,"Abuel, esto lo están apretando más porque este año es el año que más equipos están expulsando de las competiciones europeas por multipropiedad. Claro, no.",154,25,5.0
yxq6PovcA5k,4003.36,4007.36,4.0,SPEAKER_02,"Pero es el año que más, hasta el siguiente, hasta el siguiente. A mí",68,14,2.0
yxq6PovcA5k,4007.36,4013.36,6.0,SPEAKER_03,"sí me preocupa de sinercia, en todo caso. Claro, ¿qué nivel de clubes? Que yo vi el... Sí, el",93,19,3.0
yxq6PovcA5k,4013.36,4015.36,2.0,SPEAKER_00,"de Irlanda y... Claro, claro.",29,5,1.0
yxq6PovcA5k,4015.36,4019.36,4.0,SPEAKER_03,"Por saco, eso es claro. No tiene ningún tipo de influencia política en UEFA.",76,14,2.0
yxq6PovcA5k,4019.36,4029.36,10.0,SPEAKER_02,"Pero eso irá creciendo y luego que los aficionados de esos clubes, me decen, me decen. No digo que lo vayan a tener porque como tú dices no tienen influencia. Pero me decen... Solo por volver al",194,37,5.0
yxq6PovcA5k,4029.36,4045.36,16.0,SPEAKER_01,"caso del Fulista, que era lo que antes quería comentar. Por no seguir con Rodríguez. Pongámonos en la piel de Mbappé. Evidentemente Mbappé no va a hablar con Florentino y le va a decir Mbappé, si no en estas competiciones no puedes cobrar 30, vas a cobrar 20. Mbappé le va a decir.",281,53,8.0
yxq6PovcA5k,4045.36,4049.36,4.0,SPEAKER_00,Y la prima de fichaje no va a ser de 200. De 70.,48,13,2.0
yxq6PovcA5k,4049.36,4073.36,24.0,SPEAKER_01,"Sí, lo que sea. Mbappé lógicamente no le va a decir a Florentino. Sí, cobro menos dinero y tengo más tiempo de vacaciones. Esto no va a ser así. Mbappé es el primero que quiere jugar las grandes competiciones en Mbappé y en Madrid. Lo que dirán será igual no quiero jugar 38 jornadas de Liga. Claro, ese es el punto. Igual no quiero estar en la ronda de octavos de Copa del Rey. Y por ahí van a recortar. Porque al final lo que dice Al es que",442,89,12.0
yxq6PovcA5k,4073.36,4103.36,29.999999999999545,SPEAKER_02,"esas nuevas competiciones y esos partidos extras los juegan unos pocos que es verdad que a su vez son los que más generan. Claro. Y entonces, por eso, a mi me parece que esto, a ver, que ha pasado en todas las industrias y en todo, es algo casi imparable, pero que cambia mucho el equilibrio del fútbol y lo va a cambiar tal y como lo conocemos porque ya lo está cambiando. El Estatucu está saltando por el fútbol. El Estatucu está saltando por los aires. Cierra lo, Al, porque es todo para largo. Haremos una análisis y una reflexión larga.",541,102,15.0
yxq6PovcA5k,4103.36,4145.36,42.0,SPEAKER_00,"Tengo una pequeña pedrada que igual, no sé, estamos en 2015, ¿no? Pues igual en 2035, en 2040, este clip-in sale y dice, ostras, de ya no veo el futuro. Pero es que tengo un tema en la cabeza que no me lo saco, ¿vale? Infantino estuvo muy en contra en su momento de la Super Liga Europea. Pero Infantino fue el que promocionó, formó, insistió en que se hiciera la Super Liga Africana, que sólo ha tenido dos ediciones y ya se acabó. ¿Y si Infantino está tan en contra de la Super Liga Europea? ¿Por qué lo que quiere hacer? ¿Es una Super Liga mundial? Cuidado.",560,108,21.0
yxq6PovcA5k,4145.36,4149.36,4.0,SPEAKER_02,"Seguro, seguro. A ver, Infantino estaba en contra de la Super Liga Europea.",75,13,2.0
yxq6PovcA5k,4149.36,4151.36,2.0,SPEAKER_00,"No, no, pero",12,3,1.0
yxq6PovcA5k,4151.36,4167.36,16.0,SPEAKER_02,"¿Qué predicción es esta? No, en el club no está por eso. Infantino estaba en contra de la Super Liga porque no la gestionaba Infantino. Claro. Ahí se acaba la discusión. Sobre el cheferín, sobre Infantino y sobre cualquier persona que se dirigiera al fútbol.",258,45,8.0
yxq6PovcA5k,4167.36,4173.36,6.0,SPEAKER_03,Infantino ha visto que la única competición que le genera pasta de verdad es el mundial de selecciones y lo hace cada cuatro años.,130,24,3.0
yxq6PovcA5k,4173.36,4179.36,6.0,SPEAKER_00,"Esto lo tengo que hacer dos. Cada dos. Sí, sí, sí. Esto es absolutamente así. De hecho,",87,17,3.0
yxq6PovcA5k,4179.36,4201.36,22.0,SPEAKER_02,"esto habla de que cuentan que el cheferín Infantino comienza a calentarse. Porque creo que muchas veces desde Europa consideramos a la FIFA como una extensión de la UEFA. Primero porque ha estado gestionado por europeos en las últimas décadas y segundo porque parece que como siempre van en sintonía, van de la mano.",316,54,11.0
yxq6PovcA5k,4201.36,4209.36,8.0,SPEAKER_00,"De hecho, te diría que son de los que menos poderes tienen la UEFA en FIFA. Claro, pero es que no es así. Todos los votos valen igual.",134,28,4.0
yxq6PovcA5k,4209.36,4225.36,16.0,SPEAKER_02,"No es así, no funciona de esa manera y creo que ya empieza a haber enfrentamiento por esa tarta del pastel que parece que la FIFA quiere su trocito extra y eso es en detrimento de competiciones UEFA. O de tronos.",212,41,8.0
yxq6PovcA5k,4225.36,4229.36,4.0,SPEAKER_00,El mundial de clubes como formato.,34,6,2.0
yxq6PovcA5k,4229.36,4241.36,12.0,SPEAKER_02,"Tu predicción es que en 2040 va a haber mundial de clubes, ¿no, Álex? Va a haber, cuidado, Superliga Mundial. Yo le llamaría Super... ¿Cómo has dicho?",150,27,6.0
yxq6PovcA5k,4241.36,4251.36,10.0,SPEAKER_00,"Superliga Mundial que igual es World, Microsoft, Petrol, Super League.",70,10,5.0
yxq6PovcA5k,4251.36,4255.36,4.0,SPEAKER_02,Hasta aquí este cubano.,23,4,
1SCauKR3cRE,0.0,24.5,24.5,SPEAKER_02,"¿Qué pasa, pizarritas? Ya estamos aquí un viernes más para responder vuestras sabias e interesantes cuestiones que nos dejasteis el otro día en Twitter. Adrián Blanco, Alex de Llano, Nahuel Miranda, ¿cómo estáis? ¿Qué tal, chicos? Muy buenas. ¿Cómo andamos? ¿Qué tal? Muy buenas. No quiero hacer de menos la camiseta de Nahuel Miranda, pero, hombre, la de Alex y la de Adri... ¿Camisetones, no? ¡Fines!",402,66,6.0
1SCauKR3cRE,24.5,27.0,2.5,SPEAKER_00,"Mira, Puli, mira, Puli. ¿Qué? Bueno.",36,6,2.0
1SCauKR3cRE,27.0,33.0,6.0,SPEAKER_02,"Pagan. Bueno, no pagan. Ah, ¿sabes? No, no pagan. A mí me han pagado por ir a torneos de Pickleball.",100,20,5.0
1SCauKR3cRE,33.0,38.0,5.0,SPEAKER_01,"¡Ah! Pickleball, eh. En uno de mis incontables...",49,8,2.0
1SCauKR3cRE,38.0,42.0,4.0,SPEAKER_02,"Trinques, eh. Images tuosos. Trinques. Hay que... El trinque de Karlovic.",73,11,3.0
1SCauKR3cRE,42.0,52.0,10.0,SPEAKER_03,"Hay que alimentar muchas bocas, entre ellas vuestras tres boquitas. El caso, hoy, hablando de camisetas... Pero, pero, si eso trincaste solo tú.",144,23,3.0
1SCauKR3cRE,52.0,61.0,9.0,SPEAKER_02,"Bueno, pero para que vosotros podáis trincar de otras cosas, yo trinco aquí, ¿sabes? Para que vosotros podáis ganar, yo gané antes. Miel, miel.",143,24,3.0
1SCauKR3cRE,61.0,66.0,5.0,SPEAKER_03,¿No? No cuela. ¿Has trincao? ¿Has trincao a tope con trincar? No me perdones la verdad.,87,16,4.0
1SCauKR3cRE,66.0,111.0,45.0,SPEAKER_02,"De cara, eh. De cara, hay que ir de cara. Trincando hay que ir de cara. Bueno, el caso, hoy vamos a regalar camisetones, incluso mejores que los que tenéis, porque son de Gambea, son personalizados y son para uno de los cuatro siguientes equipos, que son, básicamente, los que han ganado o al menos que están como candidatos en el sorteo de Gambea. Los de Gambea se han currado una barbaridad, les hemos pedido un vídeo para dilucidar, para tener más argumentos. Los cuatro elegidos son Julepe. Julepe. Los Chavales del Sella, que estarán, imagino, con tu camiseta, Alex. Equipete Fútbol Club, que ahora es que han hecho un vídeo muy fino. Y somos Usera Gout, que directamente son Alfred Kitt, Hit Coach. ¿Cine?",711,125,11.0
1SCauKR3cRE,111.0,116.0,5.0,SPEAKER_00,"Mira que podrías haber dicho, no sé, Nolan, para asegurar. Kubrick.",67,11,2.0
1SCauKR3cRE,116.0,120.0,4.0,SPEAKER_03,"Kubrick. Hit Coach. Rally Scott, no. Almas Chungos.",51,8,4.0
1SCauKR3cRE,120.0,124.0,4.0,SPEAKER_02,¿Cómo ha llamado hoy al nuevo propietario del Récord de Porto Español?,70,12,1.0
1SCauKR3cRE,124.0,125.0,1.0,SPEAKER_03,Alan Pisz.,10,2,1.0
1SCauKR3cRE,125.0,129.0,4.0,SPEAKER_02,Alan Pisz. Alan Pisz. Alan Pisz. Alan Pisz.,43,8,4.0
1SCauKR3cRE,129.0,135.0,6.0,SPEAKER_03,"¡Qué nombre que no! Hay que confiar en Alan Pisz. Es cuando en Ion Sowitz se impone un rival, ¿no?",98,20,3.0
1SCauKR3cRE,135.0,159.0,24.0,SPEAKER_02,"Pisz and Love, ¿no? ¿Lo sabéis? ¿La famosa anécdota esa? Sí, sí. No nos ha contado nunca. Bueno, igual hay que escribir un artículo si acabo el del Boxing Day este año. El caso, vamos con la primera cuestión de este Q&A y diremos quién es el ganador de este sorteo con Gambea después de la quinta pregunta, ¿vale? Vale. Hoy son 11. ¿11? Es que son muy buenas. Y he dicho, no puedo dejar ninguna fuera.",401,77,13.0
1SCauKR3cRE,159.0,160.0,1.0,SPEAKER_01,¿Al mismo precio?,17,3,1.0
1SCauKR3cRE,160.0,174.0,14.0,SPEAKER_02,"¿11 al mismo precio? En principio sí. Vale. Ah, venga. Aquí trinco yo, no trinquéis vosotros. Primera, primera cuestión de Tecchio Ryoku No Mao. Jue.",149,25,7.0
1SCauKR3cRE,174.0,175.0,1.0,SPEAKER_??,Ejícice.,8,1,1.0
1SCauKR3cRE,175.0,226.0,51.0,SPEAKER_02,"Ya va siendo hora de hablar de Martín Zubimendi por delante de Rodri de cara al Mundial. Este es un tema que yo creía que solo íbamos a tratar aquí, pero que tratamos el otro día en la pizarra. No lo tenía en el guión, pero que lo sacó Emilio Contreras en el debate y que tiene mucho sentido. Rodri es el balón de oro, el mejor mediocentro del mundo, pero viene de una lesión de cruzado, está teniendo problemas físicos. No sabemos cómo va a estar en el Mundial, que da tiempo todavía, margen, pero cabe la posibilidad y hay unas cuantas. O sea, cabe un alto porcentaje de posibilidades de que Rodri no llegue ni al 100% ni al 90 al Mundial. Y ahí es donde entra el nombre de Martín Zubimendi. Si Rodri no está en perfectas condiciones, este es un debate que hay que plantear, chicos.",784,150,13.0
1SCauKR3cRE,226.0,248.0,22.0,SPEAKER_00,"A mí es que me parece completamente lógico. Rodri no completa una temporada de ser titular, de no sentir esas molestias, de no ser capaz de encadenar su fútbol durante mucho tiempo. Creo que Martín Zubimendi está ocupando la posición de una manera en la que creo que lo que menos ha notado la selección española en el último año es que no estuviera Rodri.",355,65,5.0
1SCauKR3cRE,248.0,250.0,2.0,SPEAKER_01,"A mí me preocupa cero el tema, la verdad.",41,9,1.0
